Time, Epoch, DiscriminatorLoss, DiscriminatorAcc, GeneratorLoss
673.295, 5390, 0.369034, 84.38, 4.144285
674.434, 5400, 0.173085, 92.19, 3.744887
676.078, 5410, 0.329228, 84.38, 3.306434
677.236, 5420, 0.294407, 89.06, 4.233505
678.376, 5430, 0.264123, 87.50, 3.167485
679.509, 5440, 0.189254, 96.88, 3.683498
680.650, 5450, 0.290607, 89.06, 4.727179
681.793, 5460, 0.274811, 87.50, 3.271372
682.943, 5470, 0.335164, 87.50, 2.830317
684.076, 5480, 0.401778, 78.12, 3.209120
685.236, 5490, 0.213947, 92.19, 3.674124
686.447, 5500, 0.343298, 85.94, 5.504240
687.605, 5510, 0.264741, 89.06, 3.770723
688.752, 5520, 0.236011, 90.62, 4.041507
689.901, 5530, 0.221089, 95.31, 2.917243
