Time, Epoch, DiscriminatorLoss, DiscriminatorAcc, DiscriminatorOpAcc, GeneratorLoss
19508.286, 20460, 0.396402, 70.31, 51.56, 1.864508
19517.822, 20470, 0.291595, 78.12, 53.12, 1.714818
19527.207, 20480, 0.368979, 75.00, 50.00, 1.728229
19536.560, 20490, 0.331456, 70.31, 56.25, 1.371271
19546.080, 20500, 0.262920, 78.12, 59.38, 1.402826
19555.492, 20510, 0.308541, 78.12, 54.69, 1.999901
19564.914, 20520, 0.305575, 67.19, 60.94, 2.146362
19574.410, 20530, 0.311285, 71.88, 50.00, 1.654723
19583.824, 20540, 0.398412, 56.25, 56.25, 1.683661
19593.223, 20550, 0.275879, 75.00, 57.81, 1.249278
19602.606, 20560, 0.553481, 46.88, 50.00, 1.565332
19612.027, 20570, 0.330456, 70.31, 53.12, 1.874088
19621.426, 20580, 0.285863, 73.44, 51.56, 1.418231
19630.849, 20590, 0.281047, 85.94, 56.25, 1.537014
19640.347, 20600, 0.294952, 81.25, 60.94, 1.405613
19650.302, 20610, 0.336962, 71.88, 56.25, 1.639622
19659.685, 20620, 0.233161, 82.81, 67.19, 1.230942
19669.216, 20630, 0.302888, 76.56, 54.69, 1.508857
19678.654, 20640, 0.369628, 64.06, 51.56, 2.094624
19688.034, 20650, 0.279599, 71.88, 57.81, 1.385396
19697.549, 20660, 0.137776, 96.88, 59.38, 1.893370
19706.987, 20670, 0.257803, 84.38, 56.25, 1.942021
19716.365, 20680, 0.334480, 68.75, 57.81, 1.435620
19725.959, 20690, 0.453834, 59.38, 51.56, 1.981276
19735.353, 20700, 0.372401, 68.75, 53.12, 1.127995
19744.727, 20710, 0.259746, 84.38, 62.50, 1.433079
19754.210, 20720, 0.331584, 73.44, 50.00, 1.238606
19763.597, 20730, 0.256019, 78.12, 62.50, 1.416615
19772.986, 20740, 0.518000, 43.75, 48.44, 1.346946
19782.407, 20750, 0.278496, 81.25, 64.06, 2.328490
19791.896, 20760, 0.229687, 81.25, 56.25, 1.971624
19801.280, 20770, 0.185162, 90.62, 64.06, 1.503342
19810.724, 20780, 0.240976, 79.69, 56.25, 1.682041
19820.226, 20790, 0.314079, 71.88, 59.38, 1.136793
19829.628, 20800, 0.247856, 76.56, 57.81, 2.035990
19839.644, 20810, 0.212303, 89.06, 57.81, 1.522764
19849.363, 20820, 0.460572, 51.56, 53.12, 1.853302
19858.758, 20830, 0.262823, 79.69, 59.38, 1.633384
19868.133, 20840, 0.320727, 68.75, 57.81, 1.960959
19877.586, 20850, 0.407304, 50.00, 51.56, 1.303743
19886.987, 20860, 0.243138, 85.94, 62.50, 1.544168
19896.392, 20870, 0.351668, 65.62, 54.69, 2.094831
19905.889, 20880, 0.552489, 42.19, 51.56, 1.475444
19915.257, 20890, 0.260400, 79.69, 54.69, 1.619526
19924.748, 20900, 0.229481, 82.81, 54.69, 1.602718
19934.336, 20910, 0.217639, 90.62, 64.06, 1.580827
19943.714, 20920, 0.289790, 76.56, 56.25, 1.969739
19953.146, 20930, 0.386473, 65.62, 54.69, 1.673586
19962.572, 20940, 0.274570, 76.56, 60.94, 1.289350
19972.042, 20950, 0.445756, 56.25, 54.69, 1.985293
19981.425, 20960, 0.330216, 71.88, 53.12, 2.060814
19990.819, 20970, 0.419043, 54.69, 53.12, 1.376118
20000.278, 20980, 0.335718, 70.31, 54.69, 1.232223
20009.643, 20990, 0.521097, 43.75, 50.00, 1.150775
20019.020, 21000, 0.323358, 71.88, 51.56, 2.114511
20029.068, 21010, 0.339932, 65.62, 51.56, 1.398143
20038.499, 21020, 0.318672, 75.00, 53.12, 1.423150
20047.851, 21030, 0.233132, 82.81, 64.06, 0.926273
20057.319, 21040, 0.378638, 67.19, 51.56, 1.393574
20066.744, 21050, 0.262965, 79.69, 56.25, 1.555955
20076.126, 21060, 0.291549, 76.56, 54.69, 1.086209
20085.677, 21070, 0.398485, 59.38, 53.12, 1.787164
20095.024, 21080, 0.315278, 67.19, 53.12, 1.334695
20104.426, 21090, 0.349186, 71.88, 53.12, 1.273795
20113.902, 21100, 0.341307, 73.44, 56.25, 1.505703
20123.301, 21110, 0.381835, 64.06, 53.12, 1.133617
20132.667, 21120, 0.230152, 81.25, 57.81, 1.637631
20142.074, 21130, 0.334469, 67.19, 51.56, 1.579079
20151.547, 21140, 0.304154, 73.44, 57.81, 1.131780
20160.954, 21150, 0.189139, 90.62, 54.69, 1.900719
20170.414, 21160, 0.291214, 76.56, 62.50, 1.591646
20179.948, 21170, 0.412985, 62.50, 50.00, 1.368725
20189.342, 21180, 0.461403, 59.38, 51.56, 1.518538
20198.729, 21190, 0.334079, 67.19, 53.12, 1.257212
20208.244, 21200, 0.289023, 76.56, 57.81, 1.675468
20218.187, 21210, 0.251263, 75.00, 60.94, 1.582067
20227.534, 21220, 0.291617, 81.25, 54.69, 1.896609
20237.037, 21230, 0.398848, 60.94, 50.00, 1.496255
20246.413, 21240, 0.426506, 56.25, 48.44, 1.617243
20255.805, 21250, 0.212551, 82.81, 57.81, 2.527989
20265.369, 21260, 0.353551, 68.75, 53.12, 1.894513
20274.749, 21270, 0.478031, 54.69, 50.00, 1.337665
20284.118, 21280, 0.263820, 79.69, 54.69, 2.159853
20293.617, 21290, 0.425289, 54.69, 53.12, 1.822580
20302.972, 21300, 0.221244, 85.94, 54.69, 1.416571
20312.376, 21310, 0.220475, 85.94, 59.38, 1.921937
20321.765, 21320, 0.322510, 73.44, 53.12, 1.190275
20331.242, 21330, 0.219712, 85.94, 59.38, 2.228330
20340.682, 21340, 0.219364, 92.19, 56.25, 1.767483
20350.069, 21350, 0.254352, 82.81, 50.00, 1.131643
20359.552, 21360, 0.340592, 71.88, 51.56, 1.817783
20368.937, 21370, 0.373051, 62.50, 53.12, 1.567920
20378.348, 21380, 0.456632, 53.12, 50.00, 1.543388
20387.872, 21390, 0.432856, 57.81, 50.00, 1.530325
20397.235, 21400, 0.243397, 85.94, 57.81, 1.734620
20407.222, 21410, 0.369623, 67.19, 50.00, 1.704293
20416.667, 21420, 0.383639, 59.38, 53.12, 1.724448
20426.064, 21430, 0.302378, 71.88, 54.69, 1.792161
20435.452, 21440, 0.306760, 73.44, 53.12, 1.940118
20444.957, 21450, 0.380828, 65.62, 51.56, 1.736119
20454.311, 21460, 0.309111, 76.56, 54.69, 1.257145
20463.696, 21470, 0.350812, 65.62, 51.56, 1.766854
20473.174, 21480, 0.315082, 73.44, 50.00, 1.447543
20482.586, 21490, 0.359081, 64.06, 51.56, 1.602172
20491.955, 21500, 0.415448, 59.38, 54.69, 1.760774
20501.400, 21510, 0.282504, 79.69, 53.12, 1.303701
20510.846, 21520, 0.254668, 85.94, 57.81, 1.130978
20520.213, 21530, 0.276418, 81.25, 54.69, 1.504624
20529.609, 21540, 0.348369, 68.75, 56.25, 1.284567
20539.080, 21550, 0.406960, 65.62, 51.56, 1.479992
20548.531, 21560, 0.324429, 71.88, 56.25, 1.954504
20557.913, 21570, 0.459249, 42.19, 51.56, 1.321438
20567.415, 21580, 0.257269, 84.38, 57.81, 2.042682
20576.812, 21590, 0.438720, 57.81, 48.44, 1.495633
20586.186, 21600, 0.331194, 70.31, 51.56, 1.590394
20596.300, 21610, 0.353654, 60.94, 54.69, 1.602999
20605.681, 21620, 0.209183, 89.06, 56.25, 1.680738
20615.074, 21630, 0.422393, 57.81, 54.69, 1.731911
20624.568, 21640, 0.383363, 62.50, 48.44, 1.657005
20633.923, 21650, 0.449911, 50.00, 50.00, 1.218852
20643.341, 21660, 0.259033, 75.00, 56.25, 1.523594
20652.803, 21670, 0.345885, 65.62, 56.25, 1.985104
20662.256, 21680, 0.192129, 89.06, 60.94, 1.568780
20671.641, 21690, 0.237722, 81.25, 54.69, 1.791708
20681.049, 21700, 0.307076, 78.12, 62.50, 2.140331
20690.552, 21710, 0.258430, 81.25, 53.12, 1.385146
20699.949, 21720, 0.371295, 70.31, 50.00, 1.678546
20709.327, 21730, 0.300267, 76.56, 53.12, 1.889672
20718.857, 21740, 0.298896, 73.44, 53.12, 1.379134
20728.216, 21750, 0.440626, 56.25, 53.12, 1.107059
20737.594, 21760, 0.252108, 79.69, 53.12, 1.738830
20747.091, 21770, 0.311243, 73.44, 53.12, 1.515304
20756.682, 21780, 0.268253, 76.56, 53.12, 1.710809
20766.064, 21790, 0.374808, 64.06, 53.12, 1.556638
20775.551, 21800, 0.294958, 73.44, 53.12, 1.336141
20785.467, 21810, 0.351005, 70.31, 48.44, 1.705741
20794.927, 21820, 0.474203, 56.25, 53.12, 1.403005
20804.392, 21830, 0.283670, 78.12, 51.56, 1.572161
20813.776, 21840, 0.419087, 56.25, 53.12, 2.204082
20823.152, 21850, 0.453631, 57.81, 51.56, 1.777117
20832.675, 21860, 0.631275, 39.06, 46.88, 1.307120
20842.142, 21870, 0.295887, 71.88, 51.56, 1.590435
20851.547, 21880, 0.267137, 78.12, 56.25, 1.892132
20860.916, 21890, 0.308864, 71.88, 53.12, 1.322312
20870.424, 21900, 0.288144, 79.69, 53.12, 1.258822
20879.833, 21910, 0.301094, 71.88, 54.69, 1.448044
20889.174, 21920, 0.291550, 76.56, 60.94, 1.914958
20898.683, 21930, 0.335904, 67.19, 56.25, 1.956526
20908.063, 21940, 0.198438, 84.38, 59.38, 1.944176
20917.463, 21950, 0.356872, 65.62, 56.25, 2.357874
20926.999, 21960, 0.296586, 82.81, 54.69, 1.684822
20936.375, 21970, 0.405661, 57.81, 51.56, 1.559499
20945.774, 21980, 0.353739, 64.06, 65.62, 1.697384
20955.269, 21990, 0.344742, 64.06, 48.44, 1.450925
20964.620, 22000, 0.259144, 81.25, 51.56, 1.473337
20974.654, 22010, 0.437393, 59.38, 50.00, 1.629182
20984.156, 22020, 0.348019, 67.19, 56.25, 1.493523
20993.522, 22030, 0.273610, 81.25, 56.25, 2.084388
21002.911, 22040, 0.166366, 90.62, 60.94, 2.016179
21012.321, 22050, 0.229607, 85.94, 57.81, 1.640845
21021.778, 22060, 0.363103, 59.38, 54.69, 1.607449
21031.149, 22070, 0.385396, 64.06, 51.56, 1.332313
21040.540, 22080, 0.217277, 82.81, 57.81, 1.783558
21050.007, 22090, 0.260969, 78.12, 60.94, 1.592585
21059.417, 22100, 0.513419, 45.31, 50.00, 1.671175
21068.788, 22110, 0.221159, 82.81, 59.38, 1.334412
21078.277, 22120, 0.276217, 81.25, 54.69, 1.084980
21087.681, 22130, 0.332258, 68.75, 56.25, 1.983626
21097.042, 22140, 0.487768, 50.00, 51.56, 1.314382
21106.506, 22150, 0.282981, 81.25, 57.81, 1.327189
21115.939, 22160, 0.258333, 84.38, 54.69, 1.323719
21125.347, 22170, 0.337006, 70.31, 51.56, 1.457104
21134.866, 22180, 0.311174, 70.31, 53.12, 1.595163
21144.230, 22190, 0.304773, 76.56, 57.81, 1.550041
21153.649, 22200, 0.254982, 78.12, 56.25, 1.235375
21163.631, 22210, 0.297054, 73.44, 59.38, 1.493205
21173.014, 22220, 0.292994, 76.56, 54.69, 1.862972
21182.403, 22230, 0.147688, 95.31, 67.19, 2.134085
21191.766, 22240, 0.324237, 68.75, 50.00, 1.294466
21201.261, 22250, 0.374285, 64.06, 50.00, 1.573641
21210.632, 22260, 0.434142, 54.69, 48.44, 1.795258
21220.030, 22270, 0.533315, 51.56, 48.44, 1.526953
21229.463, 22280, 0.264705, 75.00, 57.81, 1.982373
21238.867, 22290, 0.304205, 73.44, 64.06, 1.415114
21248.248, 22300, 0.465819, 50.00, 48.44, 0.802997
21257.747, 22310, 0.219003, 82.81, 62.50, 1.024509
21267.421, 22320, 0.160620, 90.62, 68.75, 1.781574
21276.895, 22330, 0.193726, 85.94, 70.31, 1.703541
21286.444, 22340, 0.400507, 60.94, 56.25, 1.755163
21295.855, 22350, 0.351882, 67.19, 56.25, 1.525144
21305.299, 22360, 0.275453, 73.44, 54.69, 1.517931
21314.821, 22370, 0.497732, 54.69, 53.12, 2.102580
21324.182, 22380, 0.296212, 73.44, 59.38, 1.558444
21333.598, 22390, 0.320863, 71.88, 54.69, 1.721917
21343.110, 22400, 0.412249, 62.50, 54.69, 1.869363
21353.117, 22410, 0.367546, 68.75, 53.12, 2.020181
21362.772, 22420, 0.179826, 89.06, 62.50, 2.239315
21372.256, 22430, 0.230085, 87.50, 59.38, 1.788654
21381.795, 22440, 0.343545, 70.31, 53.12, 1.775944
21391.242, 22450, 0.275178, 71.88, 57.81, 1.663140
21400.690, 22460, 0.180709, 85.94, 56.25, 1.811694
21410.182, 22470, 0.332723, 70.31, 62.50, 1.341572
21419.621, 22480, 0.246751, 78.12, 59.38, 2.233993
21429.049, 22490, 0.351352, 62.50, 56.25, 1.855031
21438.585, 22500, 0.370863, 70.31, 51.56, 1.767966
21447.981, 22510, 0.341273, 71.88, 64.06, 1.645152
21457.386, 22520, 0.279668, 76.56, 59.38, 1.345168
21466.916, 22530, 0.291014, 71.88, 59.38, 1.657680
21476.350, 22540, 0.288592, 73.44, 56.25, 1.787267
21485.816, 22550, 0.213290, 85.94, 56.25, 1.852447
21495.497, 22560, 0.200550, 87.50, 54.69, 1.997593
21504.944, 22570, 0.311363, 75.00, 57.81, 1.696096
21514.442, 22580, 0.342864, 70.31, 54.69, 1.713472
21524.021, 22590, 0.389902, 57.81, 53.12, 1.357791
21533.529, 22600, 0.360051, 73.44, 53.12, 1.685073
21543.640, 22610, 0.448948, 56.25, 53.12, 1.932112
21553.221, 22620, 0.232576, 82.81, 65.62, 1.986974
21562.798, 22630, 0.295376, 79.69, 57.81, 2.195115
21572.443, 22640, 0.421320, 62.50, 48.44, 1.461105
21581.916, 22650, 0.443787, 56.25, 51.56, 1.759948
21591.436, 22660, 0.234518, 82.81, 60.94, 1.934161
21600.820, 22670, 0.262423, 75.00, 56.25, 1.944814
21610.251, 22680, 0.369249, 60.94, 50.00, 1.427207
21619.777, 22690, 0.557807, 46.88, 51.56, 1.434408
21629.154, 22700, 0.180141, 84.38, 60.94, 1.839957
21638.564, 22710, 0.263488, 79.69, 54.69, 2.133220
21648.083, 22720, 0.309035, 71.88, 50.00, 2.107615
21657.764, 22730, 0.315945, 71.88, 53.12, 1.260479
21667.176, 22740, 0.344449, 65.62, 56.25, 1.980309
21676.689, 22750, 0.384934, 65.62, 54.69, 1.622359
21686.140, 22760, 0.278949, 71.88, 57.81, 1.625180
21695.583, 22770, 0.316780, 71.88, 51.56, 1.046431
21705.144, 22780, 0.272188, 76.56, 54.69, 1.823025
21714.546, 22790, 0.190995, 89.06, 54.69, 1.711927
21723.942, 22800, 0.211007, 85.94, 53.12, 2.194299
21733.946, 22810, 0.420708, 60.94, 57.81, 1.502669
21743.322, 22820, 0.395880, 70.31, 50.00, 1.616155
21752.745, 22830, 0.513567, 45.31, 50.00, 1.300957
21762.175, 22840, 0.290085, 75.00, 54.69, 1.870201
21771.708, 22850, 0.530665, 43.75, 50.00, 1.535387
21781.109, 22860, 0.211325, 81.25, 64.06, 1.671569
21790.517, 22870, 0.380110, 65.62, 51.56, 1.384252
21800.035, 22880, 0.315699, 64.06, 59.38, 1.712670
21809.475, 22890, 0.221671, 87.50, 64.06, 1.803889
21818.874, 22900, 0.330105, 71.88, 53.12, 1.475411
21828.348, 22910, 0.388401, 65.62, 50.00, 1.661781
21837.771, 22920, 0.638424, 46.88, 40.62, 1.925812
21847.183, 22930, 0.197803, 87.50, 65.62, 1.716540
21856.671, 22940, 0.285068, 79.69, 62.50, 1.393439
21866.042, 22950, 0.315795, 70.31, 54.69, 1.761850
21875.445, 22960, 0.379180, 62.50, 56.25, 1.389244
21884.982, 22970, 0.323482, 75.00, 57.81, 1.496448
21894.330, 22980, 0.282634, 75.00, 56.25, 1.815376
21903.731, 22990, 0.272000, 76.56, 64.06, 2.476831
21913.228, 23000, 0.415791, 65.62, 51.56, 1.966456
21923.187, 23010, 0.212902, 92.19, 53.12, 2.133877
21932.581, 23020, 0.237926, 84.38, 57.81, 1.470581
21942.059, 23030, 0.354741, 70.31, 53.12, 1.483626
21951.577, 23040, 0.316758, 67.19, 60.94, 1.482168
21960.974, 23050, 0.326989, 75.00, 53.12, 2.187444
21970.372, 23060, 0.313644, 75.00, 53.12, 0.976058
21979.880, 23070, 0.267520, 85.94, 59.38, 1.682716
21989.286, 23080, 0.312245, 76.56, 50.00, 2.163864
21998.708, 23090, 0.366199, 60.94, 53.12, 1.448685
22008.239, 23100, 0.208923, 81.25, 65.62, 1.582215
22017.689, 23110, 0.346429, 67.19, 54.69, 1.627785
22027.102, 23120, 0.315909, 73.44, 67.19, 1.618359
22036.622, 23130, 0.336020, 70.31, 54.69, 1.294416
22046.030, 23140, 0.395258, 62.50, 51.56, 2.010883
22055.463, 23150, 0.376328, 59.38, 56.25, 2.070664
22065.029, 23160, 0.178751, 89.06, 59.38, 1.609909
22074.419, 23170, 0.394310, 51.56, 51.56, 1.710305
22083.876, 23180, 0.284304, 76.56, 56.25, 1.371073
22093.417, 23190, 0.393759, 75.00, 51.56, 1.547995
22102.849, 23200, 0.510300, 56.25, 43.75, 1.214149
22112.912, 23210, 0.335207, 68.75, 53.12, 1.441289
22122.342, 23220, 0.374859, 67.19, 53.12, 1.848267
22131.864, 23230, 0.329889, 68.75, 56.25, 1.294662
22141.269, 23240, 0.326519, 71.88, 57.81, 1.798061
22150.663, 23250, 0.460941, 50.00, 51.56, 1.827556
22160.173, 23260, 0.402179, 70.31, 51.56, 1.776782
22169.615, 23270, 0.370175, 59.38, 53.12, 2.634977
22178.966, 23280, 0.227249, 79.69, 59.38, 1.534116
22188.503, 23290, 0.267819, 81.25, 57.81, 1.891768
22197.954, 23300, 0.346055, 62.50, 51.56, 1.154555
22207.394, 23310, 0.288071, 73.44, 54.69, 1.606833
22216.904, 23320, 0.124231, 95.31, 82.81, 2.246509
22226.332, 23330, 0.286214, 75.00, 57.81, 1.793617
22235.774, 23340, 0.234092, 75.00, 57.81, 2.254138
22245.302, 23350, 0.343328, 65.62, 60.94, 1.675871
22254.723, 23360, 0.306400, 73.44, 53.12, 1.732415
22264.166, 23370, 0.235383, 82.81, 64.06, 2.285034
22273.653, 23380, 0.479211, 57.81, 46.88, 1.297579
22283.057, 23390, 0.237003, 81.25, 59.38, 2.010706
22292.472, 23400, 0.279839, 81.25, 51.56, 1.669499
22302.475, 23410, 0.250313, 81.25, 59.38, 1.901334
22311.966, 23420, 0.287543, 75.00, 56.25, 2.032505
22321.362, 23430, 0.354284, 70.31, 59.38, 1.356369
22330.801, 23440, 0.285776, 76.56, 57.81, 1.922161
22340.291, 23450, 0.373461, 62.50, 53.12, 1.317406
22349.753, 23460, 0.271113, 79.69, 56.25, 2.406505
22359.136, 23470, 0.280986, 75.00, 56.25, 1.712458
22368.677, 23480, 0.307518, 71.88, 59.38, 1.231169
22378.126, 23490, 0.435990, 54.69, 54.69, 1.471094
22387.562, 23500, 0.389672, 62.50, 53.12, 1.373155
22397.083, 23510, 0.231772, 84.38, 54.69, 1.498626
22406.533, 23520, 0.435534, 60.94, 50.00, 1.381779
22415.957, 23530, 0.296901, 76.56, 51.56, 1.573637
22425.465, 23540, 0.174468, 87.50, 60.94, 1.693129
22434.929, 23550, 0.493196, 56.25, 54.69, 1.280367
22444.314, 23560, 0.373374, 65.62, 54.69, 1.606804
22453.830, 23570, 0.388365, 60.94, 53.12, 1.148903
22463.221, 23580, 0.255085, 84.38, 56.25, 1.722465
22472.700, 23590, 0.244720, 85.94, 54.69, 1.612529
22482.122, 23600, 0.188101, 92.19, 67.19, 2.056745
22492.121, 23610, 0.372112, 64.06, 51.56, 1.968900
22501.551, 23620, 0.409493, 56.25, 51.56, 1.648850
22510.976, 23630, 0.350067, 64.06, 54.69, 1.337234
22520.511, 23640, 0.375892, 67.19, 54.69, 1.584750
22529.938, 23650, 0.452330, 57.81, 50.00, 1.413690
22539.384, 23660, 0.403150, 65.62, 57.81, 1.669358
22548.977, 23670, 0.214570, 89.06, 56.25, 2.061276
22558.654, 23680, 0.244399, 84.38, 59.38, 1.879743
22568.143, 23690, 0.302051, 71.88, 54.69, 1.685536
22577.684, 23700, 0.385048, 68.75, 51.56, 1.205468
22587.143, 23710, 0.264437, 76.56, 62.50, 2.470810
22596.581, 23720, 0.212949, 90.62, 67.19, 1.747195
22606.125, 23730, 0.283646, 71.88, 56.25, 1.726125
22615.525, 23740, 0.325944, 75.00, 57.81, 1.678030
22624.983, 23750, 0.529089, 46.88, 51.56, 2.263851
22634.534, 23760, 0.226715, 82.81, 59.38, 2.655136
22643.954, 23770, 0.404269, 62.50, 53.12, 1.301099
22653.427, 23780, 0.322196, 68.75, 59.38, 2.208872
22662.845, 23790, 0.161837, 89.06, 59.38, 1.757450
22672.366, 23800, 0.314810, 68.75, 53.12, 1.403508
22682.427, 23810, 0.373745, 67.19, 53.12, 1.873944
22691.842, 23820, 0.159742, 90.62, 68.75, 1.689492
22701.309, 23830, 0.355528, 62.50, 56.25, 1.706080
22710.732, 23840, 0.343869, 70.31, 54.69, 2.081473
22720.163, 23850, 0.280246, 81.25, 59.38, 2.145740
22729.689, 23860, 0.310996, 65.62, 54.69, 1.827123
22739.056, 23870, 0.223463, 81.25, 56.25, 1.634804
22748.473, 23880, 0.379806, 62.50, 51.56, 1.516769
22758.049, 23890, 0.310675, 73.44, 56.25, 1.003316
22767.479, 23900, 0.327837, 75.00, 59.38, 1.967291
22776.885, 23910, 0.313692, 67.19, 59.38, 1.827087
22786.346, 23920, 0.118070, 90.62, 62.50, 2.677003
22795.859, 23930, 0.304811, 70.31, 53.12, 1.773245
22805.200, 23940, 0.423472, 57.81, 56.25, 1.153311
22814.659, 23950, 0.255899, 84.38, 60.94, 1.567353
22824.096, 23960, 0.323297, 73.44, 64.06, 1.380407
22833.482, 23970, 0.441457, 54.69, 51.56, 2.011938
22842.981, 23980, 0.392014, 67.19, 53.12, 1.311962
22852.466, 23990, 0.192912, 89.06, 54.69, 1.807751
22861.911, 24000, 0.242115, 84.38, 60.94, 1.435304
22871.989, 24010, 0.297157, 73.44, 59.38, 1.672331
22881.485, 24020, 0.283810, 73.44, 54.69, 1.241155
22890.864, 24030, 0.361067, 70.31, 54.69, 2.265795
22900.296, 24040, 0.289712, 71.88, 56.25, 1.263260
22909.829, 24050, 0.286078, 71.88, 59.38, 1.719413
22919.343, 24060, 0.275822, 71.88, 57.81, 1.473692
22928.782, 24070, 0.250565, 81.25, 54.69, 1.634512
22938.286, 24080, 0.281900, 71.88, 51.56, 1.798344
22947.684, 24090, 0.245185, 78.12, 64.06, 1.387148
22957.125, 24100, 0.425952, 56.25, 54.69, 1.890270
22966.591, 24110, 0.328018, 65.62, 54.69, 1.502591
22976.073, 24120, 0.191901, 90.62, 57.81, 2.135641
22985.494, 24130, 0.372020, 67.19, 51.56, 1.525807
22995.032, 24140, 0.325773, 73.44, 54.69, 1.578045
23004.485, 24150, 0.252258, 78.12, 59.38, 1.987268
23013.892, 24160, 0.290129, 78.12, 64.06, 2.088399
23023.442, 24170, 0.304941, 71.88, 62.50, 1.601449
23032.850, 24180, 0.237999, 84.38, 56.25, 1.581926
23042.281, 24190, 0.297666, 79.69, 60.94, 1.190895
23051.708, 24200, 0.179587, 89.06, 64.06, 3.011536
23061.747, 24210, 0.229323, 87.50, 60.94, 2.139468
23071.181, 24220, 0.450454, 57.81, 45.31, 1.100970
23080.600, 24230, 0.365012, 64.06, 53.12, 1.669710
23090.133, 24240, 0.313097, 75.00, 60.94, 2.549504
23099.709, 24250, 0.340139, 70.31, 56.25, 1.802001
23109.123, 24260, 0.357122, 71.88, 56.25, 2.138473
23118.669, 24270, 0.447677, 59.38, 50.00, 1.369212
23128.075, 24280, 0.331459, 70.31, 54.69, 1.783169
23137.488, 24290, 0.268884, 79.69, 56.25, 1.705011
23147.001, 24300, 0.185089, 89.06, 62.50, 2.490338
23156.398, 24310, 0.408780, 56.25, 57.81, 1.153681
23165.850, 24320, 0.479662, 51.56, 50.00, 1.777876
23175.378, 24330, 0.205773, 85.94, 62.50, 2.238481
23184.778, 24340, 0.297393, 76.56, 51.56, 1.937203
23194.222, 24350, 0.232416, 85.94, 64.06, 1.912078
23203.727, 24360, 0.280495, 79.69, 56.25, 2.010446
23213.146, 24370, 0.262934, 76.56, 60.94, 1.624670
23222.551, 24380, 0.223345, 89.06, 59.38, 1.600543
23231.973, 24390, 0.520882, 53.12, 46.88, 1.244525
23241.523, 24400, 0.227226, 85.94, 53.12, 1.773906
23251.612, 24410, 0.227341, 84.38, 59.38, 1.319184
23261.085, 24420, 0.334145, 64.06, 56.25, 1.375581
23270.625, 24430, 0.182222, 95.31, 60.94, 2.070005
23280.029, 24440, 0.290235, 75.00, 60.94, 2.378523
23289.475, 24450, 0.335101, 65.62, 51.56, 1.418285
23299.020, 24460, 0.293759, 76.56, 53.12, 1.766087
23308.417, 24470, 0.229823, 79.69, 67.19, 2.368151
23317.831, 24480, 0.349340, 62.50, 51.56, 2.109915
23327.372, 24490, 0.229171, 79.69, 53.12, 1.499568
23336.812, 24500, 0.272940, 81.25, 62.50, 2.000059
23346.249, 24510, 0.385501, 70.31, 51.56, 1.337198
23355.822, 24520, 0.323922, 68.75, 62.50, 1.513222
23365.266, 24530, 0.199221, 89.06, 60.94, 1.742989
23374.697, 24540, 0.400439, 60.94, 50.00, 1.478012
23384.243, 24550, 0.260901, 81.25, 60.94, 1.569171
23393.713, 24560, 0.277629, 75.00, 53.12, 1.833680
23403.145, 24570, 0.187699, 85.94, 54.69, 2.000350
23412.615, 24580, 0.379552, 68.75, 53.12, 1.297861
23422.054, 24590, 0.291765, 82.81, 57.81, 1.879153
23431.456, 24600, 0.245438, 84.38, 57.81, 1.988099
23441.434, 24610, 0.467201, 50.00, 50.00, 1.706146
23450.936, 24620, 0.271309, 76.56, 59.38, 1.803264
23460.598, 24630, 0.212768, 84.38, 60.94, 1.246748
23470.096, 24640, 0.421660, 57.81, 54.69, 1.556653
23479.615, 24650, 0.448227, 60.94, 51.56, 1.054093
23489.025, 24660, 0.259129, 78.12, 56.25, 2.077080
23498.464, 24670, 0.198432, 87.50, 60.94, 2.389350
23508.014, 24680, 0.278610, 75.00, 54.69, 1.619312
23517.530, 24690, 0.105351, 98.44, 67.19, 2.585857
23526.943, 24700, 0.261306, 78.12, 51.56, 2.241995
23536.424, 24710, 0.312540, 65.62, 51.56, 2.190561
23545.874, 24720, 0.331748, 70.31, 53.12, 1.280318
23555.269, 24730, 0.126951, 93.75, 56.25, 2.340997
23564.807, 24740, 0.262818, 79.69, 60.94, 1.661868
23574.225, 24750, 0.349836, 65.62, 56.25, 1.710347
23583.662, 24760, 0.215827, 87.50, 68.75, 1.608422
23593.156, 24770, 0.425250, 57.81, 50.00, 2.440930
23602.612, 24780, 0.194247, 87.50, 64.06, 1.981661
23611.959, 24790, 0.242963, 82.81, 60.94, 1.124839
